LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,rollout_pre_collision_stop,trial_config
50,0.1,1.0,9,same,static,True,100.0,6.95,81,93.46767100600118,1.1539218642716196,True,trial_70
50,0.1,1.0,9,same,static,True,100.0,6.948127145408613,107,128.03128187499897,1.1965540362149436,True,trial_19
50,0.1,1.0,9,same,static,True,100.0,6.949962894848476,103,131.56820448399958,1.2773612085825201,True,trial_70
50,0.1,1.0,9,same,static,True,100.0,6.949870949962305,124,132.88055194000117,1.0716173543548482,True,trial_47
50,0.1,1.0,9,same,static,True,100.0,6.950000000000003,120,133.0460476820008,1.1087170640166732,True,trial_47
50,0.1,1.0,9,same,static,True,100.0,6.949999999999999,88,97.84226325700001,1.1118439006477274,True,trial_92
50,0.1,1.0,9,same,static,True,100.0,6.95,84,98.03355935199943,1.167066182761898,True,trial_92
50,0.1,1.0,9,same,static,True,100.0,6.949999999999999,166,150.71576186400125,0.9079262762891641,True,trial_47
50,0.1,1.0,9,same,static,True,100.0,6.949999999999999,119,118.48683114899904,0.9956876567142777,True,trial_92
50,0.1,1.0,9,same,static,True,100.0,6.891561053263598,161,158.52088813199953,0.9846017896397486,True,trial_47
50,0.1,1.0,9,same,static,True,100.0,6.949994147610589,161,181.958775815001,1.1301787317701926,True,trial_19
100,0.1,1.0,9,same,static,True,100.0,6.94993439916808,54,120.00428339000064,2.222301544259271,True,trial_70
100,0.1,1.0,9,same,static,True,100.0,6.95,68,154.1199464249985,2.266469800367625,True,trial_19
100,0.1,1.0,9,same,static,True,100.0,6.95,68,158.34175133399913,2.3285551666764577,True,trial_19
100,0.1,1.0,9,same,static,True,100.0,6.95,60,125.84502055000121,2.0974170091666866,True,trial_92
100,0.1,1.0,9,same,static,True,100.0,6.95,56,113.31562505700276,2.023493304589335,True,trial_92
100,0.1,1.0,9,same,static,True,100.0,6.949999999999998,76,181.9573087639983,2.394175115315767,True,trial_19
100,0.1,1.0,9,same,static,True,100.0,6.944017306662889,66,160.2594928289982,2.4281741337727,True,trial_70
100,0.1,1.0,9,same,static,True,100.0,6.948905150092863,73,161.40590807199987,2.211039836602738,True,trial_70
100,0.1,1.0,9,same,static,True,100.0,6.950000000000001,65,132.4710181290029,2.038015663523122,True,trial_92
100,0.1,1.0,9,same,static,True,100.0,6.949877749199677,99,225.97870948999844,2.2826132271717015,True,trial_19
100,0.1,1.0,9,same,static,True,100.0,6.949999999999999,99,212.26163728200117,2.144056942242436,True,trial_70
100,0.1,1.0,9,same,static,True,100.0,6.949999999999999,77,165.49995279999712,2.149350036363599,True,trial_92
100,0.1,1.0,9,same,static,True,100.0,6.95,90,196.36095711400048,2.181788412377783,True,trial_92
100,0.1,1.0,9,same,static,True,100.0,6.901377408829948,123,275.70457032000195,2.241500571707333,True,trial_19
100,0.1,1.0,9,same,static,True,100.0,6.949794724136465,120,277.8646525910008,2.3155387715916733,True,trial_70
200,0.1,1.0,9,same,static,True,100.0,6.949999999999999,62,277.84184647000075,4.481320104354851,True,trial_19
200,0.1,1.0,9,same,static,True,100.0,6.949999999999998,50,233.84285163300228,4.676857032660045,True,trial_92
200,0.1,1.0,9,same,static,True,100.0,6.95,77,311.36574377000215,4.043710958051976,True,trial_70
200,0.1,1.0,9,same,static,True,100.0,6.950000000000002,78,344.239477850002,4.41332663910259,True,trial_19
200,0.1,1.0,9,same,static,True,100.0,6.949999999999998,75,300.871626002001,4.01162168002668,True,trial_70
200,0.1,1.0,9,same,static,True,100.0,6.949999999999999,73,272.2304734399986,3.7291845676712136,True,trial_92
200,0.1,1.0,9,same,static,True,100.0,6.95,91,408.8602013050004,4.492969245109895,True,trial_19
200,0.1,1.0,9,same,static,True,100.0,6.950000000000001,96,424.25144426399856,4.419285877749985,True,trial_19
200,0.1,1.0,9,same,static,True,100.0,6.949999999999998,99,435.33172686000034,4.397290170303034,True,trial_19
200,0.1,1.0,9,same,static,True,100.0,6.95,93,391.8409045269982,4.2133430594300885,True,trial_70
100,0.1,1.0,9,same,static,True,100.0,6.9499992467608855,266,531.9786124700004,1.9999195957518812,True,trial_47
200,0.1,1.0,9,same,static,True,100.0,6.950000000000001,101,439.79760118800186,4.354431694930711,True,trial_70
100,0.1,1.0,9,same,static,True,100.0,6.950000000000001,303,565.5989908480005,1.866663336132015,True,trial_47
100,0.1,1.0,9,same,static,True,100.0,6.950000000000001,303,568.5177419409993,1.8762961780230998,True,trial_47
200,0.1,1.0,9,same,static,True,100.0,6.95,105,412.9604263190013,3.9329564411333453,True,trial_92
200,0.1,1.0,9,same,static,True,100.0,6.949999999999999,92,386.3420975959998,4.199370626043476,True,trial_92
100,0.1,1.0,9,same,static,True,100.0,6.950000000000001,303,587.6118039169996,1.9393128842145202,True,trial_47
200,0.1,1.0,9,same,static,True,100.0,6.950000000000001,103,427.591860763001,4.151377288961175,True,trial_92
100,0.1,1.0,9,same,static,True,100.0,6.95,332,600.4581639940006,1.808608927692773,True,trial_47
200,0.1,1.0,9,same,static,True,100.0,6.95,158,635.8259807779978,4.024215068215176,True,trial_47
200,0.1,1.0,9,same,static,True,100.0,6.9499554404245405,165,669.8892350280003,4.059934757745456,True,trial_47
400,0.1,1.0,9,same,static,True,100.0,6.95,50,373.29119237399937,7.465823847479987,True,trial_70
400,0.1,1.0,9,same,static,True,100.0,6.949157953139373,74,593.2308416919986,8.016632995837819,True,trial_19
400,0.1,1.0,9,same,static,True,100.0,6.95,46,280.7621963909987,6.103526008499972,True,trial_92
400,0.1,1.0,9,same,static,True,100.0,6.95,75,592.9778326920023,7.90637110256003,True,trial_19
200,0.1,1.0,9,same,static,True,100.0,6.949686710160119,221,789.9742058679985,3.5745439179547445,True,trial_47
400,0.1,1.0,9,same,static,True,100.0,6.95,57,393.76113920400167,6.908090161473713,True,trial_70
200,0.1,1.0,9,same,static,True,100.0,6.95,289,815.1433279779994,2.820565148712801,True,trial_47
400,0.1,1.0,9,same,static,True,100.0,6.95,64,350.68238644600206,5.479412288218782,True,trial_92
400,0.1,1.0,9,same,static,True,100.0,6.949999999999999,71,457.35832739000034,6.441666582957751,True,trial_70
400,0.1,1.0,9,same,static,True,100.0,6.949999999999998,67,359.01427707100083,5.358422045835833,True,trial_92
400,0.1,1.0,9,same,static,True,100.0,6.950000000000001,69,389.83035710699914,5.649715320391292,True,trial_92
200,0.1,1.0,9,same,static,True,100.0,6.950000000000001,310,835.7302789680034,2.695904125703237,True,trial_47
400,0.1,1.0,9,same,static,True,100.0,6.949999999999999,82,482.77142702999845,5.887456427195103,True,trial_70
200,0.1,1.0,9,same,static,True,100.0,6.949999999999999,205,828.1948729050018,4.039974989780497,True,trial_70
400,0.1,1.0,9,same,static,True,100.0,6.949999999999999,105,467.0809195460024,4.448389709961928,True,trial_92
400,0.1,1.0,9,same,static,True,100.0,6.950000000000001,139,819.9616270830011,5.899004511388497,True,trial_19
400,0.1,1.0,9,same,static,True,100.0,6.946280055487968,180,890.4016897820002,4.9466760543444455,True,trial_19
400,0.1,1.0,9,same,static,True,100.0,6.893343787772784,220,968.1039926550002,4.400472693886364,True,trial_19
400,0.1,1.0,9,same,static,True,100.0,6.949999999999999,361,1077.9855597749993,2.986109583864264,True,trial_47
400,0.1,1.0,9,same,static,True,100.0,6.950000000000003,366,1098.1577018930002,3.0004308794890715,True,trial_47
400,0.1,1.0,9,same,static,True,100.0,6.949999999999999,292,1048.332715471999,3.590180532438353,True,trial_70
400,0.1,1.0,9,same,static,False,83.33333333333334,5.791666666666666,400,1307.1444801590005,3.267861200397501,True,trial_47
400,0.1,1.0,9,same,static,False,91.66666666666666,6.370833333333332,400,1221.8596206149996,3.054649051537499,True,trial_47
400,0.1,1.0,9,same,static,False,83.33333333333334,5.791596108550909,400,1237.116836019999,3.0927920900499974,True,trial_47
