LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,rollout_pre_collision_stop,trial_config
100,0.1,1.0,11,same,static,True,100.0,6.872664164177497,157,462.1801913870004,2.9438228750764357,True,trial_27
50,0.1,1.0,11,same,static,True,100.0,6.9450455227792975,391,620.1443926130014,1.5860470399309499,True,trial_4
200,0.1,1.0,11,same,static,True,100.0,6.9499999999999975,87,461.2857974119979,5.302135602436758,True,trial_28
100,0.1,1.0,11,same,static,True,100.0,6.9499999999999975,164,519.827989884001,3.1696828651463473,True,trial_4
200,0.1,1.0,11,same,static,True,100.0,6.95,86,465.71679282900004,5.415311544523257,True,trial_28
200,0.1,1.0,11,same,static,True,100.0,6.949999999999998,87,480.68949974600037,5.525166663747131,True,trial_27
100,0.1,1.0,11,same,static,True,100.0,6.925601696386331,215,678.4869615930002,3.1557533097348847,True,trial_4
200,0.1,1.0,11,same,static,True,100.0,6.950000000000001,109,583.2431942520016,5.350854993137629,True,trial_28
200,0.1,1.0,11,same,static,True,100.0,6.898240441538164,97,541.8293723949973,5.585869818505127,True,trial_27
200,0.1,1.0,11,same,static,True,100.0,6.949999999999998,94,550.5269491090003,5.856669671372344,True,trial_4
200,0.1,1.0,11,same,static,True,100.0,6.949999999999999,134,758.2055236859997,5.658250176761191,True,trial_89
100,0.1,1.0,11,same,static,False,83.33333333333334,5.791666666666666,400,1083.5685399350004,2.7089213498375013,True,trial_27
200,0.1,1.0,11,same,static,True,100.0,6.949996755054633,173,934.5093967359971,5.401788420439289,True,trial_89
200,0.1,1.0,11,same,static,True,100.0,6.949999999999999,130,776.8651766069997,5.975885973899998,True,trial_4
200,0.1,1.0,11,same,static,True,100.0,6.949999999999999,144,865.0142090730005,6.007043118562503,True,trial_4
200,0.1,1.0,11,same,static,True,100.0,6.94965917282731,198,1058.6755800669998,5.3468463639747466,True,trial_89
100,0.1,1.0,11,same,static,False,83.33333333333334,5.791666666666665,400,1226.1230151069976,3.065307537767494,True,trial_27
200,0.1,1.0,11,same,static,True,100.0,6.95,245,1368.4992441979994,5.585711200808161,True,trial_28
400,0.1,1.0,11,same,static,True,100.0,6.949999999999999,105,1036.3875308490024,9.870357436657166,True,trial_89
200,0.1,1.0,11,same,static,True,100.0,6.950000000000001,305,1475.9981284940004,4.839338126209838,True,trial_89
200,0.1,1.0,11,same,static,True,100.0,6.881239884440467,239,1365.5480599699986,5.713590209079492,True,trial_27
200,0.1,1.0,11,same,static,True,100.0,6.913710107848739,236,1558.5644481210002,6.6040866445805095,True,trial_27
200,0.1,1.0,11,same,static,False,91.66666666666666,6.370833333333334,400,1559.8676170479994,3.8996690426199985,True,trial_4
200,0.1,1.0,11,same,static,False,91.66666666666666,6.370833333333334,400,1546.32658868,3.8658164717,True,trial_4
200,0.1,1.0,11,same,static,False,91.66666666666666,6.370833333333334,400,1860.3317513389993,4.650829378347498,True,trial_28
200,0.1,1.0,11,same,static,False,83.33333333333334,5.791666666666666,400,1706.2739919749984,4.265684979937496,True,trial_27
200,0.1,1.0,11,same,static,True,100.0,6.95,390,1868.239478100997,4.790357636156402,True,trial_89
400,0.1,1.0,11,same,static,True,100.0,6.95,130,1161.6694040850016,8.93591849296155,True,trial_4
400,0.1,1.0,11,same,static,True,100.0,6.95,201,1744.0408859300005,8.676820328009953,True,trial_28
400,0.1,1.0,11,same,static,True,100.0,6.950000000000001,282,2145.907489100002,7.609601025177311,True,trial_89
400,0.1,1.0,11,same,static,False,91.66666666666666,6.370833333333334,400,2347.572336412002,5.868930841030005,True,trial_28
400,0.1,1.0,11,same,static,True,100.0,6.885613797821209,350,2305.3767713159978,6.586790775188565,True,trial_89
400,0.1,1.0,11,same,static,False,83.33333333333334,5.791666666666666,400,2546.733357480003,6.366833393700008,True,trial_28
400,0.1,1.0,11,same,static,True,100.0,6.949999999999999,262,1926.739385228997,7.353967119194645,True,trial_4
400,0.1,1.0,11,same,static,True,100.0,6.949999999999999,373,2596.1432378460013,6.9601695384611295,True,trial_89
400,0.1,1.0,11,same,static,False,91.66666666666666,6.3708333333333345,400,2670.4762735699987,6.676190683924997,True,trial_28
400,0.1,1.0,11,same,static,False,91.66666666666666,6.370833333333334,400,2653.965605614001,6.634914014035003,True,trial_89
400,0.1,1.0,11,same,static,False,91.66666666666666,6.3707263903142435,400,2714.893959216999,6.787234898042498,True,trial_28
400,0.1,1.0,11,same,static,False,91.66666666666666,6.370788864339005,400,2665.873808149001,6.664684520372503,True,trial_27
400,0.1,1.0,11,same,static,False,83.33333333333334,5.7720682713081874,400,2628.0912831239984,6.570228207809996,True,trial_27
400,0.1,1.0,11,same,static,False,91.66666666666666,6.370833333333334,400,2812.5614863209994,7.031403715802498,True,trial_27
