LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action
100,0.1,1.0,6,random_same,static,True,100.0,6.940115805791848,61,144.8551348609999,2.3746743419836047
100,0.1,1.0,6,random_same,static,True,100.0,6.940115805791848,61,141.05766368399964,2.3124207161311414
100,0.1,1.0,6,random_same,static,True,100.0,6.940115805791848,61,142.93611115799922,2.3432149370163806
100,0.1,1.0,6,random_same,static,True,100.0,6.940115805791848,61,143.03493112199976,2.3448349364262255
100,0.1,1.0,6,random_same,static,True,100.0,6.940115805791848,61,147.579304029,2.4193328529344265
100,0.1,1.0,6,random_same,static,True,100.0,6.940115805791848,61,140.85005458700016,2.309017288311478
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999998,69,151.63504760900014,2.197609385637683
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999998,69,153.2193227200005,2.2205698944927605
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999998,69,153.34303848499985,2.2223628765942007
100,0.1,1.0,6,random_same,static,True,100.0,6.940115805791848,61,143.79321409599925,2.357265804852447
100,0.1,1.0,6,random_same,static,True,100.0,6.940115805791848,61,145.22770237900022,2.3807820062131184
100,0.1,1.0,6,random_same,static,True,100.0,6.940115805791848,61,136.61525189299937,2.2395942933278583
100,0.1,1.0,6,random_same,static,True,100.0,6.940115805791848,61,139.32990832199994,2.284096857737704
100,0.1,1.0,6,random_same,static,True,100.0,6.95,64,162.04317113300021,2.5319245489531284
100,0.1,1.0,6,random_same,static,True,100.0,6.95,64,148.39053665699976,2.318602135265621
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,124.49512046700056,2.184124920473694
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,125.87752326900045,2.2083776012105343
100,0.1,1.0,6,random_same,static,True,100.0,6.95,64,153.52685040899996,2.3988570376406244
100,0.1,1.0,6,random_same,static,True,100.0,6.95,64,144.28608426399933,2.2544700666249895
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,123.10097714400035,2.159666265684217
100,0.1,1.0,6,zero,static,True,100.0,6.949999999999999,69,135.6974585349999,1.966629833840578
100,0.1,1.0,6,random_same,static,True,100.0,6.95,64,150.97005451399946,2.3589071017812415
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,138.3781074870003,2.4276860962631632
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,131.1780603920006,2.301369480561414
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,138.0068726770005,2.4211732048596577
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,140.3051172810001,2.4614932856315805
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,126.92904236200047,2.2268253045964994
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,139.714588842,2.451133137578948
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,127.79229331599981,2.2419700581754354
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,137.96332315500058,2.420409178157905
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,128.6552061530001,2.2571088798771948
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,132.3433792579999,2.321813671192981
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,136.6807479830004,2.3979078593508842
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,141.327333577,2.479426904859649
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,127.46481106100055,2.23622475545615
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,134.8303855840004,2.365445361122814
100,0.1,1.0,6,random_same,static,False,91.66666666666666,6.348344207528019,200,468.3133934159996,2.341566967079998
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,130.8428243999997,2.295488147368416
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,106.81339789100002,2.2726254870425535
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,111.57673167899975,2.373973014446803
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,109.40994839199993,2.3278712423829773
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,114.76623604999986,2.4418348095744653
100,0.1,1.0,6,random_same,static,False,91.66666666666666,6.348344207528019,200,474.810712253,2.3740535612650002
100,0.1,1.0,6,zero,static,True,100.0,6.830614308278108,57,138.02987986100015,2.4215768396666695
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,107.63843125199946,2.2901793883404142
100,0.1,1.0,6,zero,static,True,100.0,6.950000000000001,89,141.38608049100003,1.5886076459662926
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,106.9305026689999,2.2751170780638277
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,118.90866706699944,2.5299716397233922
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,115.1401160839996,2.449789703914885
100,0.1,1.0,6,zero,static,True,100.0,6.950000000000001,89,148.6513035150001,1.67023936533708
100,0.1,1.0,6,zero,static,True,100.0,6.950000000000001,89,143.80104609199952,1.615742090921343
100,0.1,1.0,6,zero,static,True,100.0,6.950000000000001,89,152.6828479370006,1.7155376172696695
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,106.71344152300026,2.270498755808516
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,114.11912969500008,2.428066589255321
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,113.40456437600005,2.4128630718297885
100,0.1,1.0,6,random_same,static,False,91.66666666666666,6.348344207528019,200,482.608699591,2.413043497955
100,0.1,1.0,6,zero,static,True,100.0,6.950000000000001,89,155.8201351050002,1.7507880348876426
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,119.52766280000014,2.5431417617021306
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,109.53317908200006,2.330493171957448
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,120.20915569699991,2.5576416105744664
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,115.72246212099981,2.4621800451276554
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,108.77476185199976,2.314356635148931
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,116.08379105099993,2.4698678947021264
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,114.62102565299938,2.4387452266595613
100,0.1,1.0,6,zero,static,True,100.0,6.908391116205598,76,118.04596384599972,1.5532363663947333
100,0.1,1.0,6,zero,static,True,100.0,6.925067653666476,47,123.39272253800027,2.6253770752766017
100,0.1,1.0,6,zero,static,True,100.0,6.908391116205598,76,124.59895929100003,1.639459990671053
100,0.1,1.0,6,zero,static,True,100.0,6.908391116205598,76,120.517077298,1.5857510170789475
100,0.1,1.0,6,zero,static,True,100.0,6.9499869058550745,92,162.16936629199972,1.76271050317391
100,0.1,1.0,6,zero,static,True,100.0,6.9499869058550745,92,162.72669208800016,1.7687683922608712
100,0.1,1.0,6,zero,static,True,100.0,6.949999999999999,56,104.81666424000014,1.8717261471428597
100,0.1,1.0,6,zero,static,True,100.0,6.9499869058550745,92,170.94557078700018,1.8581040302934801
100,0.1,1.0,6,random_same,static,False,91.66666666666666,6.348344207528019,200,531.4986490149995,2.6574932450749973
100,0.1,1.0,6,zero,static,True,100.0,6.9499869058550745,92,174.1979461130004,1.8934559360108738
100,0.1,1.0,6,zero,static,True,100.0,6.9499869058550745,92,171.19921811099994,1.8608610664239122
100,0.1,1.0,6,zero,static,False,66.66666666666667,4.633333333333334,200,411.7120487840002,2.058560243920001
100,0.1,1.0,6,zero,static,True,100.0,6.949999999999999,56,108.27022387800025,1.9333968549642901
100,0.1,1.0,6,zero,static,False,66.66666666666667,4.633333333333334,200,411.437822033,2.057189110165
100,0.1,1.0,6,zero,static,False,66.66666666666667,4.633333333333334,200,419.9419927449999,2.099709963724999
100,0.1,1.0,6,zero,static,True,100.0,6.894833639538469,156,361.77754219599956,2.319086808948715
100,0.1,1.0,6,zero,static,True,100.0,6.949999999999999,56,108.00533650999932,1.9286667233928452
100,0.1,1.0,6,zero,static,True,100.0,6.908391116205598,76,137.1468954060001,1.8045644132368437
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,464.68868740000016,2.3234434370000008
100,0.1,1.0,6,zero,static,True,100.0,6.949999999999999,56,113.17792418699992,2.0210343604821412
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,463.2934273000001,2.3164671365000005
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,465.29549480700007,2.3264774740350003
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,481.52761255899986,2.4076380627949994
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,478.62568900299993,2.393128445015
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,485.6487517730002,2.4282437588650008
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,482.81784718900053,2.414089235945003
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,480.7080743959996,2.403540371979998
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,469.4671415769999,2.3473357078849997
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,470.3770755360001,2.3518853776800004
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,472.19975760499983,2.360998788024999
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,478.96490131300015,2.394824506565001
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,489.1374119559996,2.445687059779998
100,0.1,1.0,6,zero,static,False,91.66666666666666,6.220911041670084,200,293.31924944300044,1.4665962472150023
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,487.3458391240001,2.436729195620001
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,475.8295084040001,2.3791475420200006
100,0.1,1.0,6,zero,static,False,91.66666666666666,6.370799318480037,200,361.00715510899954,1.8050357755449977
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,484.76201973000025,2.423810098650001
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,485.4994921939997,2.4274974609699984
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,492.91379894000056,2.4645689947000027
100,0.1,1.0,6,zero,static,False,91.66666666666666,6.370799318480037,200,360.88919573100065,1.8044459786550033
100,0.1,1.0,6,zero,static,False,58.33333333333333,4.005238721652004,200,500.4408534459999,2.5022042672299993
100,0.1,1.0,6,zero,static,False,83.33333333333334,5.728591173203067,200,399.74461316,1.9987230658
100,0.1,1.0,6,zero,static,False,83.33333333333334,5.728591173203067,200,392.32497315399996,1.9616248657699997
100,0.1,1.0,6,zero,static,False,91.66666666666666,6.370799318480037,200,372.244632936,1.8612231646800002
100,0.1,1.0,6,accelerate,static,True,100.0,6.944189045542515,75,135.59370647600008,1.8079160863466677
100,0.1,1.0,6,zero,static,False,83.33333333333334,5.728591173203067,200,402.44473079099953,2.012223653954998
100,0.1,1.0,6,accelerate,static,True,100.0,6.944189045542515,75,134.38083908000044,1.7917445210666725
100,0.1,1.0,6,accelerate,static,True,100.0,6.944189045542515,75,132.28506218700022,1.763800829160003
100,0.1,1.0,6,accelerate,static,True,100.0,6.944189045542515,75,140.6926116729992,1.8759014889733225
100,0.1,1.0,6,accelerate,static,True,100.0,6.944189045542515,75,137.24933603299996,1.829991147106666
100,0.1,1.0,6,zero,static,False,83.33333333333334,5.791666666666667,200,499.54507122999985,2.4977253561499992
100,0.1,1.0,6,accelerate,static,True,100.0,6.944189045542515,75,140.83275933799996,1.877770124506666
100,0.1,1.0,6,accelerate,static,True,100.0,6.944549717356634,81,125.43436006200045,1.54857234644445
100,0.1,1.0,6,accelerate,static,True,100.0,6.950000000000001,72,141.1599622140002,1.9605550307500026
100,0.1,1.0,6,accelerate,static,True,100.0,6.944189045542515,75,139.0742607100001,1.8543234761333345
100,0.1,1.0,6,accelerate,static,True,100.0,6.944189045542515,75,139.93451919200015,1.8657935892266686
100,0.1,1.0,6,accelerate,static,True,100.0,6.944189045542515,75,143.0904215319997,1.9078722870933296
100,0.1,1.0,6,zero,static,False,83.33333333333334,5.791666666666667,200,515.8485121719996,2.579242560859998
100,0.1,1.0,6,zero,static,False,83.33333333333334,5.791666666666667,200,516.5948194849998,2.582974097424999
100,0.1,1.0,6,accelerate,static,True,100.0,6.944189045542515,75,141.4360242369994,1.8858136564933254
100,0.1,1.0,6,accelerate,static,True,100.0,6.944549717356634,81,129.530623656,1.5991435019259257
100,0.1,1.0,6,accelerate,static,True,100.0,6.944189045542515,75,151.1242430100001,2.0149899068000012
100,0.1,1.0,6,zero,static,False,83.33333333333334,5.791666666666667,200,519.1026256790001,2.5955131283950004
100,0.1,1.0,6,zero,static,False,83.33333333333334,5.791666666666667,200,528.8673657110003,2.6443368285550015
100,0.1,1.0,6,zero,static,False,82.36591204608149,5.231080627685229,200,299.032372185,1.495161860925
100,0.1,1.0,6,zero,static,False,82.36591204608149,5.231080627685229,200,286.6843860839999,1.4334219304199995
100,0.1,1.0,6,accelerate,static,True,100.0,6.944189045542515,75,142.41937243899974,1.8989249658533298
100,0.1,1.0,6,accelerate,static,True,100.0,6.944549717356634,81,128.0564617680002,1.5809439724444467
100,0.1,1.0,6,zero,static,False,82.36591204608149,5.231080627685229,200,302.8980032139998,1.514490016069999
100,0.1,1.0,6,zero,static,False,82.36591204608149,5.231080627685229,200,306.5960698480003,1.5329803492400016
100,0.1,1.0,6,zero,static,False,82.36591204608149,5.231080627685229,200,313.1586764089998,1.565793382044999
100,0.1,1.0,6,zero,static,False,82.36591204608149,5.231080627685229,200,303.0117192379994,1.515058596189997
100,0.1,1.0,6,accelerate,static,True,100.0,6.949314811409629,102,161.91615435099993,1.5874132779509798
100,0.1,1.0,6,accelerate,static,True,100.0,6.949314811409629,102,167.72817840900007,1.644393905970589
100,0.1,1.0,6,accelerate,static,True,100.0,6.949314811409629,102,162.09963798600074,1.5892121371176544
100,0.1,1.0,6,accelerate,static,True,100.0,6.95,74,146.7876231069995,1.983616528472966
100,0.1,1.0,6,accelerate,static,True,100.0,6.919160620877553,64,142.91126378900026,2.232988496703129
100,0.1,1.0,6,zero,static,False,82.36591204608149,5.231080627685229,200,323.6704555490005,1.6183522777450026
100,0.1,1.0,6,accelerate,static,True,100.0,6.933596817444351,86,161.60636133699973,1.879143736476741
100,0.1,1.0,6,accelerate,static,True,100.0,6.95,74,147.7651807909997,1.996826767445942
100,0.1,1.0,6,zero,static,False,91.66666666666666,6.370799318480037,200,404.6256756399998,2.023128378199999
100,0.1,1.0,6,accelerate,static,True,100.0,6.95,74,149.51165523999953,2.020427773513507
100,0.1,1.0,6,accelerate,static,True,100.0,6.95,74,154.72260575400014,2.0908460237027047
100,0.1,1.0,6,accelerate,static,True,100.0,6.933596817444351,86,167.85910769200018,1.9518500894418624
100,0.1,1.0,6,accelerate,static,True,100.0,6.95,74,163.7449824180003,2.2127700326756794
100,0.1,1.0,6,accelerate,static,True,100.0,6.949999999999999,49,95.19671721399936,1.9427901472244768
100,0.1,1.0,6,accelerate,static,True,100.0,6.944739520961825,119,183.19333563100008,1.5394397952184882
100,0.1,1.0,6,accelerate,static,True,100.0,6.933596817444351,86,165.57638650699937,1.92530681984883
100,0.1,1.0,6,accelerate,static,True,100.0,6.9473657037697985,146,295.62349031900067,2.0248184268424705
100,0.1,1.0,6,accelerate,static,True,100.0,6.9473657037697985,146,298.4453042309997,2.0441459193904086
100,0.1,1.0,6,accelerate,static,True,100.0,6.944739520961825,119,188.5722527049993,1.5846407790336077
100,0.1,1.0,6,accelerate,static,True,100.0,6.9473657037697985,146,286.0846852759996,1.9594841457260248
100,0.1,1.0,6,accelerate,static,True,100.0,6.9473657037697985,146,301.81870061799964,2.0672513740958878
100,0.1,1.0,6,accelerate,static,True,100.0,6.949999999999999,49,98.52287676299966,2.010670954346932
100,0.1,1.0,6,accelerate,static,True,100.0,6.9473657037697985,146,309.8774679150001,2.1224484103767134
100,0.1,1.0,6,accelerate,static,True,100.0,6.944739520961825,119,181.92741376600043,1.5288017963529448
100,0.1,1.0,6,accelerate,static,True,100.0,6.949999999999999,49,102.39097190899975,2.0896116716122397
100,0.1,1.0,6,accelerate,static,True,100.0,6.944739520961825,119,183.08769029000086,1.5385520192437048
100,0.1,1.0,6,accelerate,static,True,100.0,6.944739520961825,119,184.89293351299966,1.5537221303613418
100,0.1,1.0,6,accelerate,static,True,100.0,6.944739520961825,119,195.66817898699992,1.6442704116554616
100,0.1,1.0,6,accelerate,static,True,100.0,6.948676150956139,59,135.83579755200026,2.3023016534237333
100,0.1,1.0,6,accelerate,static,True,100.0,6.949999999999999,49,104.44126935299937,2.131454476591824
100,0.1,1.0,6,accelerate,static,True,100.0,6.9473657037697985,146,302.102971796,2.0691984369589043
100,0.1,1.0,6,accelerate,static,True,100.0,6.944549717356634,81,139.2663259410001,1.7193373572962976
100,0.1,1.0,6,accelerate,static,True,100.0,6.9473657037697985,146,321.58392109099987,2.2026295965136975
100,0.1,1.0,6,accelerate,static,True,100.0,6.949999999999999,49,102.8341856699999,2.0986568504081613
100,0.1,1.0,6,accelerate,static,True,100.0,6.9473657037697985,146,309.6829286399998,2.1211159495890395
100,0.1,1.0,6,accelerate,static,True,100.0,6.9473657037697985,146,317.8435408540008,2.1770105537945263
100,0.1,1.0,6,accelerate,static,True,100.0,6.944739520961825,119,198.3505745450002,1.666811550798321
100,0.1,1.0,6,accelerate,static,True,100.0,6.9473657037697985,146,308.21356684199964,2.111051827684929
100,0.1,1.0,6,accelerate,static,True,100.0,6.9473657037697985,146,314.7849253610002,2.1560611326095906
100,0.1,1.0,6,accelerate,static,True,100.0,6.948676150956139,59,149.4203492050001,2.532548291610171
100,0.1,1.0,6,accelerate,static,True,100.0,6.948676150956139,59,141.3690061389998,2.3960848498135556
100,0.1,1.0,6,accelerate,static,True,100.0,6.906833548683967,69,143.81252155499988,2.0842394428260853
100,0.1,1.0,6,accelerate,static,True,100.0,6.906833548683967,69,145.45632500899956,2.108062681289849
100,0.1,1.0,6,accelerate,static,True,100.0,6.9473657037697985,146,321.2835959869999,2.2005725752534238
100,0.1,1.0,6,accelerate,static,True,100.0,6.9221347775277176,110,188.9513574399998,1.7177396130909073
100,0.1,1.0,6,accelerate,static,True,100.0,6.93277571115627,77,165.40875219200007,2.1481656128831177
100,0.1,1.0,6,accelerate,static,True,100.0,6.93277571115627,77,156.92371375899984,2.0379703085584393
100,0.1,1.0,6,accelerate,static,True,100.0,6.93277571115627,77,166.34186106200013,2.1602839098961057
100,0.1,1.0,6,accelerate,static,True,100.0,6.906833548683967,69,147.4274279400006,2.1366293904347913
100,0.1,1.0,6,accelerate,static,True,100.0,6.906833548683967,69,149.1390494590005,2.1614354994058043
100,0.1,1.0,6,accelerate,static,True,100.0,6.93277571115627,77,168.40321151399985,2.187054694987011
100,0.1,1.0,6,accelerate,static,True,100.0,6.93277571115627,77,174.04603189200043,2.2603380765194863
100,0.1,1.0,6,accelerate,static,True,100.0,6.906833548683967,69,154.88729525100007,2.2447434094347836
100,0.1,1.0,6,accelerate,static,True,100.0,6.950000000000001,184,305.69230544699985,1.661371225255434
100,0.1,1.0,6,accelerate,static,True,100.0,6.906833548683967,69,164.32572253699982,2.381532210681157
100,0.1,1.0,6,accelerate,static,True,100.0,6.9221347775277176,110,185.31453253900054,1.6846775685363686
100,0.1,1.0,6,accelerate,static,True,100.0,6.9221347775277176,110,177.52174195600037,1.6138340177818216
100,0.1,1.0,6,accelerate,static,True,100.0,6.93277571115627,77,155.31817545600006,2.0171191617662347
100,0.1,1.0,6,accelerate,static,True,100.0,6.93277571115627,77,169.12791902700064,2.1964664808701384
100,0.1,1.0,6,accelerate,static,True,100.0,6.933596817444351,86,173.8830232069995,2.021895618686041
100,0.1,1.0,6,accelerate,static,True,100.0,6.906833548683967,69,145.93676195700027,2.1150255356086998
100,0.1,1.0,6,accelerate,static,True,100.0,6.9221347775277176,110,180.3748107600004,1.6397710069090945
100,0.1,1.0,6,accelerate,static,True,100.0,6.93277571115627,77,163.73709915200016,2.126455833142859
100,0.1,1.0,6,accelerate,static,True,100.0,6.93277571115627,77,164.293465148,2.1336813655584415
100,0.1,1.0,6,accelerate,static,True,100.0,6.93277571115627,77,151.58581412500007,1.9686469366883126
100,0.1,1.0,6,accelerate,static,True,100.0,6.9221347775277176,110,175.32942219699999,1.5939038381545454
100,0.1,1.0,6,accelerate,static,True,100.0,6.93277571115627,77,152.79252698999971,1.9843185323376586
100,0.1,1.0,6,accelerate,static,True,100.0,6.95,60,94.86848799699965,1.5811414666166608
100,0.1,1.0,6,accelerate,static,True,100.0,6.949999999999999,58,128.05109590399934,2.2077775155861956
100,0.1,1.0,6,accelerate,static,True,100.0,6.949999999999999,58,119.91536269700009,2.0675062533965534
100,0.1,1.0,6,accelerate,static,True,100.0,6.950000000000001,47,75.76880365099987,1.6121022053404228
100,0.1,1.0,6,accelerate,static,True,100.0,6.93277571115627,77,125.53451944500011,1.630318434350651
100,0.1,1.0,6,accelerate,static,True,100.0,6.950000000000002,64,116.16535631099941,1.8150836923593658
100,0.1,1.0,6,accelerate,static,True,100.0,6.950000000000002,64,112.92322086700005,1.7644253260468759
100,0.1,1.0,6,accelerate,static,True,100.0,6.949999999999999,58,106.14468611099983,1.8300807950172384
100,0.1,1.0,6,accelerate,static,True,100.0,6.950000000000002,64,114.64425287100039,1.791316451109381
100,0.1,1.0,6,accelerate,static,True,100.0,6.950000000000002,64,104.44944913299969,1.6320226427031201
100,0.1,1.0,6,accelerate,static,True,100.0,6.950000000000002,64,100.29520727800082,1.5671126137187628
100,0.1,1.0,6,accelerate,static,True,100.0,6.949999999999999,58,105.06999371800066,1.8115516158275975
100,0.1,1.0,6,accelerate,static,True,100.0,6.949999999999999,58,98.41010247400027,1.6967259047241425
100,0.1,1.0,6,accelerate,static,False,91.66666666666666,6.351785797072923,200,435.01933665399974,2.1750966832699987
100,0.1,1.0,6,accelerate,static,False,91.66666666666666,6.351785797072923,200,429.19207613900016,2.145960380695001
100,0.1,1.0,6,accelerate,static,False,91.66666666666666,6.351785797072923,200,436.17157869399944,2.180857893469997
100,0.1,1.0,6,accelerate,static,False,91.66666666666666,6.370833333333333,200,281.8636504449996,1.409318252224998
100,0.1,1.0,6,accelerate,static,False,91.66666666666666,6.370833333333333,200,235.19687592100036,1.1759843796050018
100,0.1,1.0,6,accelerate,static,False,91.66666666666666,6.370833333333333,200,208.87761916199997,1.0443880958099998
