LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,rollout_pre_collision_stop,collision_failure,trial_config
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1817067853928573,62,187.96949335099998,3.031766021790322,False,False,trial_60
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1504013906801283,113,310.1739366599977,2.744902094336263,False,False,trial_45
200,0.1,1.0,6,random_same,dynamic,False,82.77013405686256,0.9410624150866812,23,78.56246271100099,3.415759248304391,False,True,trial_60
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1899769425938371,84,244.28297648700027,2.908130672464289,False,False,trial_45
200,0.1,1.0,6,random_same,static,True,100.0,1.1607492256610072,139,478.9704689350001,3.4458307117625906,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1886175823763663,109,304.7486869610002,2.7958595134036717,False,False,trial_45
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1874744982781897,61,158.10428602500178,2.591873541393472,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.1607492256610072,139,492.4320216699998,3.542676414892085,False,False,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1541315075486407,104,293.1236103810006,2.8184962536634677,False,False,trial_45
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1886175823763663,109,311.74964416700095,2.860088478596339,False,False,trial_45
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.18903571446591,104,318.97679130600227,3.0670845317884834,False,False,trial_45
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1886175823763663,109,323.190266343001,2.9650483150734037,False,False,trial_45
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1800486710132205,60,164.90766584700032,2.748461097450005,False,False,trial_60
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1883754447871697,53,146.91095486999984,2.7719048088679217,False,False,trial_60
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1888940818781382,96,301.66431862800164,3.142336652375017,False,False,trial_45
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1874744982781897,61,160.6641417699975,2.6338383896720905,False,False,trial_60
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1887397426235427,100,275.243316529999,2.75243316529999,False,False,trial_45
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1874744982781897,61,159.58804558300108,2.6161974685737883,False,False,trial_60
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1291750152108984,66,177.63733038499777,2.6914747028029966,False,False,trial_60
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1769690235132273,60,160.81454518399914,2.680242419733319,False,False,trial_60
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.184002227561837,82,235.3161322369997,2.8697089297195086,False,False,trial_60
200,0.1,1.0,6,random_same,dynamic,False,70.32356420646788,0.7530014087740182,21,61.2075736600018,2.9146463647619902,False,True,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1789532590488474,64,199.38536865300193,3.115396385203155,False,False,trial_60
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1685307973540155,133,369.301149895,2.7767003751503756,False,False,trial_45
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.186745011761228,82,257.2921234280002,3.1377088222926854,False,False,trial_60
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.186745011761228,82,280.21632564299944,3.4172722639390174,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.1742070210625346,247,815.6845137700002,3.3023664525101224,False,False,trial_51
200,0.1,1.0,6,random_same,dynamic,False,63.473524502588205,0.682724822320363,20,54.00147487799768,2.700073743899884,False,True,trial_46
200,0.1,1.0,6,random_same,dynamic,False,63.473524502588205,0.682724822320363,20,52.716377627999464,2.635818881399973,False,True,trial_46
200,0.1,1.0,6,random_same,dynamic,True,100.0,1.1810028375769979,94,282.0131777329989,3.0001401886489245,False,False,trial_60
200,0.1,1.0,6,random_same,static,True,100.0,1.154098548470626,229,988.8088815770025,4.317942714310054,False,False,trial_60
