LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,trial_config
100,0.1,1.0,6,random,static,True,100.0,6.943980337364008,76,106.74162920699928,1.4044951211447274,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.915675733901612,70,107.17551124800048,1.5310787321142925,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.927648072811066,88,120.0578794080011,1.3642940841818307,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,83,114.86889069400058,1.3839625384819347,trial_28
100,0.1,1.0,6,random,static,False,83.33333333333334,5.791666666666666,200,381.6246132360011,1.9081230661800055,trial_13
100,0.1,1.0,6,random,static,True,100.0,6.940077031220896,82,115.98108782800045,1.4144035100975665,trial_28
100,0.1,1.0,6,random,static,False,75.0,5.2125,200,288.06871495700034,1.4403435747850017,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,80,115.53936743599843,1.4442420929499804,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.943902008967189,78,108.7312383009994,1.3939902346281974,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,83,119.88329491699915,1.4443770471927608,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.9485761183864705,71,94.83851904699986,1.3357537893943643,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.929235994793322,111,149.63052677900123,1.348022763774786,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,80,106.65184090500043,1.3331480113125054,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,79,116.81504047299859,1.4786713983923871,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,80,110.97118923900052,1.3871398654875065,trial_28
100,0.1,1.0,6,random,static,False,91.66666666666666,6.297160788718783,200,229.86080036600106,1.1493040018300054,trial_14
100,0.1,1.0,6,random,static,False,91.66666666666666,6.297160788718783,200,229.86960926600113,1.1493480463300056,trial_14
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,81,111.07383210099943,1.3712818777901163,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,79,118.96748562999892,1.5059175396202396,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.948028342199151,62,90.99539748800089,1.467667701419369,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,86,115.92807657599951,1.348000890418599,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.9438518467160115,158,220.16455795600086,1.3934465693417777,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949958074745492,114,166.701135446001,1.4622906618070262,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949952499099485,137,213.66799403999903,1.5596203944525477,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949716243258357,80,107.31890906599983,1.3414863633249978,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,86,124.15800993999983,1.443697789999998,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.925023135824013,65,90.52520134699989,1.39269540533846,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949952499099485,137,213.2181722610003,1.556337023802922,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,80,122.64217815099983,1.5330272268874978,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.9478196921489115,72,107.26731883799948,1.4898238727499928,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949716243258357,80,104.6785566410017,1.3084819580125213,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.939433433519571,95,123.01671254699977,1.2949127636526292,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.9485761183864705,71,103.0667208520008,1.4516439556619831,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949841963794028,133,194.0935271240014,1.4593498280000106,trial_28
100,0.1,1.0,6,random,static,False,83.33333333333334,5.791663823091517,200,274.9203042190002,1.3746015210950009,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.9485761183864705,71,101.8187945110003,1.434067528323948,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.94714024530197,80,116.94741656199949,1.4618427070249935,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.933943143083479,114,170.75453254900094,1.4978467767456223,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949999999999998,60,86.61351135999939,1.4435585226666565,trial_91
100,0.1,1.0,6,random,static,False,83.33333333333334,5.791663823091517,200,263.4600668769999,1.3173003343849996,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.95,64,101.52539221500047,1.5863342533593823,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.94999565884769,119,178.80346747600015,1.502550146857144,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.95,57,88.41128275200026,1.5510751360000046,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.94999565884769,119,173.0916953270007,1.4545520615714345,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.9438518467160115,158,218.08697076700082,1.3802972833354483,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,72,113.95589021500018,1.582720697430558,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.913453619676379,69,103.66708086799918,1.5024214618550604,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.949963746067617,69,103.46628611899905,1.4995113930289719,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.949963746067617,69,103.51835730200037,1.5002660478550778,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,52,78.8192862800006,1.5157555053846268,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.949963746067617,69,115.41684678000092,1.6727079243478395,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.949963746067617,69,111.095660383,1.6100820345362319,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,72,110.3754820539998,1.532992806305553,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.929348923164677,92,138.58175572300024,1.5063234317717418,trial_91
100,0.1,1.0,6,random,static,False,91.66666666666666,6.358238562686731,200,284.2397155689996,1.421198577844998,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949841963794028,133,210.36964704300044,1.581726669496244,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.944193432170105,147,223.314219367001,1.519144349435381,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.948078793000682,113,166.08402360199943,1.4697701203716764,trial_91
100,0.1,1.0,6,random,static,False,91.66666666666666,6.343447309298664,200,262.77440801100056,1.3138720400550028,trial_28
100,0.1,1.0,6,random,static,False,88.71344441642083,5.845467777497541,200,317.2008040109995,1.5860040200549974,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.942342378469749,78,114.42691248800111,1.4670116985641168,trial_91
100,0.1,1.0,6,random,static,False,91.66666666666666,6.343447309298664,200,273.70408167499954,1.3685204083749978,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,51,78.07822205699995,1.5309455305294108,trial_91
100,0.1,1.0,6,random,static,False,91.66666666666666,6.343447309298664,200,280.3708562460015,1.4018542812300074,trial_28
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,60,95.20215007099978,1.5867025011833296,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.9358462300608315,159,251.72654809100095,1.5831858370503205,trial_91
100,0.1,1.0,6,random,static,True,100.0,6.913453619676379,69,113.15285831999972,1.6398964973913004,trial_91
