LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,rollout_pre_collision_stop,trial_config
25,0.1,1.0,3,same,static,True,100.0,6.819191164616448,39,11.221376641000006,0.28772760617948734,True,trial_46
25,0.1,1.0,3,same,static,True,100.0,6.819191164616447,39,12.652384834000259,0.3244201239487246,True,trial_46
25,0.1,1.0,3,same,static,True,100.0,6.890730185437022,53,12.763406457999736,0.2408189897735799,True,trial_60
25,0.1,1.0,3,same,static,True,100.0,6.890730185437021,53,12.944253087000106,0.2442311903207567,True,trial_60
25,0.1,1.0,3,same,static,True,100.0,6.890730185437022,53,13.09526093300019,0.24708039496226775,True,trial_60
25,0.1,1.0,3,same,static,True,100.0,6.89073018543702,53,14.113215564000257,0.2662870861132124,True,trial_60
50,0.1,1.0,3,same,static,True,100.0,6.949989151577277,41,19.00598636299992,0.46356064299999805,True,trial_60
25,0.1,1.0,3,same,static,True,100.0,6.940421455985018,107,25.061671911999838,0.2342212328224284,True,trial_51
50,0.1,1.0,3,same,static,True,100.0,6.929029029208222,69,31.050493252999786,0.45000714859419977,True,trial_51
50,0.1,1.0,3,same,static,True,100.0,6.880351175619403,72,33.90910358400015,0.47095977200000205,True,trial_60
50,0.1,1.0,3,same,static,True,100.0,6.855862609116148,54,29.334720517000278,0.5432355651296348,True,trial_46
50,0.1,1.0,3,same,static,True,100.0,6.938973888347636,69,32.01486957599991,0.46398361704347696,True,trial_46
50,0.1,1.0,3,same,static,True,100.0,6.938973888347636,69,31.96669786800021,0.46328547634782913,True,trial_46
25,0.1,1.0,3,same,static,False,91.66666666666666,6.3574831204666555,400,47.834001099000034,0.11958500274750009,True,trial_60
50,0.1,1.0,3,same,static,True,100.0,6.942552908335605,233,75.87366126100005,0.32563803116309037,True,trial_60
100,0.1,1.0,3,same,static,True,100.0,6.942196926527852,44,34.76296400299998,0.790067363704545,True,trial_60
50,0.1,1.0,3,same,static,False,58.33333333333333,4.041182016371315,400,106.6246004059999,0.26656150101499976,True,trial_60
25,0.1,1.0,3,same,static,False,50.0,3.466989567649472,400,115.24349561200006,0.28810873903000017,True,trial_45
25,0.1,1.0,3,same,static,False,70.38387893616445,3.6788387893616443,400,118.90362601099969,0.2972590650274992,True,trial_51
25,0.1,1.0,3,same,static,False,50.0,3.4669895676494717,400,121.12349790500002,0.3028087447625001,True,trial_45
25,0.1,1.0,3,same,static,False,70.31492105450458,3.6778695415066673,400,122.7696151529999,0.3069240378824998,True,trial_51
25,0.1,1.0,3,same,static,False,70.32766404197694,3.677625205078975,400,123.82673874000011,0.3095668468500003,True,trial_51
25,0.1,1.0,3,same,static,False,50.0,3.4669895676494726,400,125.07291931999998,0.31268229829999994,True,trial_45
25,0.1,1.0,3,same,static,False,50.0,3.466989567649472,400,125.80376652599989,0.31450941631499973,True,trial_45
25,0.1,1.0,3,same,static,False,50.0,3.466989567649472,400,126.57667146199992,0.3164416786549998,True,trial_45
100,0.1,1.0,3,same,static,True,100.0,6.942956627961018,130,97.53128876900018,0.7502406828384629,True,trial_45
25,0.1,1.0,3,same,static,False,91.03640798496558,5.739115834094924,400,149.15158752399975,0.3728789688099994,True,trial_46
25,0.1,1.0,3,same,static,False,70.43718497775981,3.6787204144368038,400,149.28623571800017,0.3732155892950004,True,trial_51
100,0.1,1.0,3,same,static,True,100.0,6.839066397521896,64,44.1312420889999,0.6895506576406234,True,trial_60
25,0.1,1.0,3,same,static,False,82.40067256995185,5.197552269299928,400,152.82902038799966,0.38207255096999915,True,trial_46
50,0.1,1.0,3,same,static,False,91.66666666666666,6.362414426719309,400,153.71070486400004,0.38427676216000006,True,trial_45
25,0.1,1.0,3,same,static,False,82.3971848487278,5.197517392087688,400,153.64298728199992,0.3841074682049998,True,trial_46
50,0.1,1.0,3,same,static,False,91.66666666666666,6.313797309358231,400,143.6136530980002,0.3590341327450005,True,trial_51
100,0.1,1.0,3,same,static,True,100.0,6.942425058226287,69,41.95661872599976,0.6080669380579675,True,trial_60
50,0.1,1.0,3,same,static,False,83.33333333333334,5.791619935570774,400,161.44506287700005,0.4036126571925001,True,trial_60
50,0.1,1.0,3,same,static,False,58.33333333333333,4.03265134862832,400,165.88081927799976,0.4147020481949994,True,trial_45
50,0.1,1.0,3,same,static,False,91.66666666666666,6.313797309358231,400,155.03061541399984,0.3875765385349996,True,trial_51
100,0.1,1.0,3,same,static,True,100.0,6.929134773251673,134,87.91814789399996,0.6561055812985072,True,trial_60
