LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,rollout_pre_collision_stop,collision_failure,trial_config
200,0.1,1.0,6,same,static,True,100.0,1.1894551175091757,129,383.22709507499985,2.970752674999999,False,False,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.1609058816037736,142,388.0214272610001,2.732545262401409,False,False,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.1855061711979364,145,377.62143108500004,2.6042857316206898,False,False,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.1554091674754992,84,224.04770245300006,2.6672345530119053,False,False,trial_60
200,0.1,1.0,6,same,static,True,100.0,1.1886070395358546,91,278.0416649610006,3.0554029116593475,False,False,trial_60
200,0.1,1.0,6,same,static,False,75.0,0.8424905364279648,54,217.62813903999995,4.030150722962962,False,True,trial_60
200,0.1,1.0,6,same,static,False,63.64905383051565,0.6849634197757026,26,74.48151510800017,2.8646736580000063,False,True,trial_51
200,0.1,1.0,6,same,static,True,100.0,1.1729771062075462,96,287.435387044,2.9941186150416663,False,False,trial_60
200,0.1,1.0,6,same,static,True,100.0,1.1568653737649828,98,290.95054616499965,2.9688831241326494,False,False,trial_60
200,0.1,1.0,6,same,static,True,100.0,1.1778256071357656,222,521.8721603129998,2.3507754969054044,False,False,trial_45
200,0.1,1.0,6,same,static,False,91.15409139819891,1.0208850512493355,48,157.14721053199992,3.273900219416665,False,True,trial_51
200,0.1,1.0,6,random,static,True,100.0,1.189396060288702,312,1026.0717397750004,3.288691473637822,False,False,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.1706071913325478,225,542.6542737909995,2.411796772404442,False,False,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.17847440484375,249,612.3154113159999,2.459098037413654,False,False,trial_45
200,0.1,1.0,6,random,static,True,100.0,1.189876706592504,319,1057.3925250040002,3.314710109730408,False,False,trial_45
200,0.1,1.0,6,random,static,True,100.0,1.1681151276938047,294,904.1940726470002,3.0754900430170076,False,False,trial_51
200,0.1,1.0,6,random,static,True,100.0,1.1681151276938047,294,883.3856385939998,3.0047130564421765,False,False,trial_51
200,0.1,1.0,6,same,static,True,100.0,1.1636074038889177,140,394.3591849079994,2.8168513207714243,False,False,trial_60
200,0.1,1.0,6,same,static,True,100.0,1.1233434107219895,193,531.6619040249998,2.7547248913212425,False,False,trial_60
200,0.1,1.0,6,same,static,True,100.0,1.1836145996500733,98,321.350103881,3.2790826926632652,False,False,trial_51
200,0.1,1.0,6,same,static,True,100.0,1.1836145996500733,98,303.45091626000067,3.096437921020415,False,False,trial_51
200,0.1,1.0,6,same,static,True,100.0,1.1443214234504104,186,472.35369832499964,2.539536012499998,False,False,trial_60
200,0.1,1.0,6,same,static,False,82.35141126758188,0.8601618510156649,27,90.23404735399981,3.3420017538518447,False,True,trial_46
200,0.1,1.0,6,same,static,True,100.0,1.1703078386466694,299,750.2755688990001,2.5092828391270907,False,False,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.1563490479258036,160,423.41241080500004,2.6463275675312503,False,False,trial_60
200,0.1,1.0,6,same,static,True,100.0,1.1245487378643464,157,447.1514067910002,2.848098132426753,False,False,trial_60
200,0.1,1.0,6,same,static,True,100.0,1.1703078386466694,299,761.365942249,2.546374388792642,False,False,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.1703078386466694,299,747.6830003980003,2.5006120414648842,False,False,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.184455384690681,110,288.5909908479998,2.623554462254544,False,False,trial_51
200,0.1,1.0,6,same,static,True,100.0,1.1859624525432477,111,328.2379280240002,2.9570984506666687,False,False,trial_51
200,0.1,1.0,6,same,static,True,100.0,1.142905908709158,175,476.4482798079998,2.722561598902856,False,False,trial_60
200,0.1,1.0,6,same,static,False,82.85154177699587,0.9311861133206103,147,630.2383956430003,4.287336024782316,False,True,trial_60
200,0.1,1.0,6,same,static,True,100.0,1.1556734911562903,66,196.26173533600013,2.9736626566060624,False,False,trial_46
200,0.1,1.0,6,same,static,True,100.0,1.1634212601125642,164,463.28950323499976,2.8249359953353643,False,False,trial_60
200,0.1,1.0,6,same,static,False,70.46659865392408,0.7580135527259432,17,45.149306907999744,2.6558415828235145,False,True,trial_46
200,0.1,1.0,6,same,static,True,100.0,1.1501186841923965,69,238.244356788,3.4528167650434782,False,False,trial_46
200,0.1,1.0,6,same,static,True,100.0,1.1860570913682837,151,414.6154184750003,2.7457974733443726,False,False,trial_51
200,0.1,1.0,6,same,static,True,100.0,1.1859624525432477,111,331.13354148800045,2.9831850584504545,False,False,trial_51
200,0.1,1.0,6,same,static,True,100.0,1.1877102671304738,106,325.98475139400034,3.075327843339626,False,False,trial_51
200,0.1,1.0,6,same,static,True,100.0,1.1727795721056489,63,202.40005715000007,3.212699319841271,False,False,trial_46
200,0.1,1.0,6,same,static,True,100.0,1.1611390238206312,75,223.69689937600015,2.9826253250133354,False,False,trial_46
200,0.1,1.0,6,same,static,True,100.0,1.1818032451499079,143,406.09043731699967,2.8397932679510465,False,False,trial_51
200,0.1,1.0,6,random_same,static,False,66.09643699305087,0.7407596929717322,46,139.37412089699956,3.0298721934130337,False,True,trial_45
200,0.1,1.0,6,same,static,True,100.0,1.1611390238206312,75,224.2790571179994,2.990387428239992,False,False,trial_46
