LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,rollout_pre_collision_stop,trial_config
100,0.1,1.0,6,random,static,True,100.0,6.896333691378114,85,114.63795038699755,1.3486817692587947,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,79,115.32154807099869,1.4597664312784644,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.95,84,121.25676752399886,1.4435329467142721,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,85,121.73773539399554,1.432208651694065,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.929607642090306,89,127.20912096500251,1.4293159658989045,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.881220829635746,83,129.57231170600426,1.561112189228967,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.944996510536639,93,132.33852001000196,1.4229948388172253,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.95,85,133.0194013010041,1.5649341329529896,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.950000000000001,101,133.93226937000145,1.3260620729703114,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.948590059231765,91,134.6263763370007,1.4794107289780296,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.947414675062954,90,138.8517577599996,1.54279730844444,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.95,98,139.31319282999902,1.421563192142847,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.920343881493176,84,139.41382076199807,1.6596883424047388,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.949993018501637,96,140.5760071909972,1.464333408239554,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.949300118035989,96,140.84953845800192,1.4671826922708533,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.95,97,142.91703170700202,1.4733714608969282,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.949925026322649,95,143.41169944199646,1.5095968362315417,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.8052107178517165,95,147.26713794899842,1.5501803994631413,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.949061026569852,94,147.41656440599763,1.56826132346806,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.949368316784929,99,153.8302374180057,1.5538407820000577,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.8853886076581325,105,155.76855639299902,1.483510060885705,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.935959820801237,98,159.16233187200123,1.6241054272653186,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,86,122.310469723001,1.422214764220942,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.95,84,123.50569614499545,1.470305906488041,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.937769473496939,180,250.69970450200344,1.3927761361222413,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.949999999999999,78,113.1196984460039,1.450252544179537,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.940558655439256,92,135.3512011579951,1.471208708239077,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.869728380667896,79,115.60928539100132,1.4634086758354599,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.869728380667896,79,119.74336310700164,1.51573877350635,True,trial_61
100,0.1,1.0,6,random,static,True,100.0,6.877820277036859,80,121.75214098200377,1.521901762275047,True,trial_61
