LI,EF,DF,HL,rollout_method,hertg_method,done,percent_done,cumulative_reward,num_actions,computation_time,computation_per_action,trial_config
100,0.1,1.0,6,same,static,True,100.0,6.845278774602647,108,216.81968909900002,2.00758971387963,trial_85
100,0.1,1.0,6,same,static,True,100.0,6.943835500898924,48,105.94720243999996,2.2072333841666656,trial_83
100,0.1,1.0,6,same,static,True,100.0,6.950000000000002,60,149.80067438800006,2.4966779064666675,trial_10
100,0.1,1.0,6,same,static,True,100.0,6.945332407919277,78,172.7558606980001,2.214818726897437,trial_97
100,0.1,1.0,6,same,static,True,100.0,6.95,71,129.9177424300001,1.8298273581690154,trial_68
100,0.1,1.0,6,same,static,True,100.0,6.95,126,203.39894103099982,1.61427730976984,trial_67
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,61,134.96017322600005,2.212461856163935,trial_8
100,0.1,1.0,6,same,static,True,100.0,6.950000000000001,133,256.71822089400007,1.9302121871729327,trial_44
100,0.1,1.0,6,same,static,True,100.0,6.947009700630067,39,87.89214538700003,2.253644753512821,trial_37
100,0.1,1.0,6,same,static,True,100.0,6.95,60,138.87437450499988,2.3145729084166646,trial_12
100,0.1,1.0,6,same,static,True,100.0,6.9477221031728655,117,261.0597845090001,2.2312802094786335,trial_13
100,0.1,1.0,6,same,static,True,100.0,6.949999916421447,121,260.8500579690001,2.1557856030495874,trial_77
100,0.1,1.0,6,same,static,True,100.0,6.911995360570762,80,147.88180734900016,1.848522591862502,trial_36
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,42,106.07496958600018,2.5255945139523854,trial_80
100,0.1,1.0,6,same,static,True,100.0,6.949911928285629,67,164.65760501299997,2.45757619422388,trial_29
100,0.1,1.0,6,same,static,True,100.0,6.934470543310086,90,126.55743108399997,1.406193678711111,trial_31
100,0.1,1.0,6,same,static,False,91.66666666666666,6.311486600317647,200,391.55741412,1.9577870705999998,trial_95
100,0.1,1.0,6,same,static,True,100.0,6.943245199195596,57,141.51299674799998,2.482684153473684,trial_33
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,90,152.00536994599997,1.6889485549555552,trial_75
100,0.1,1.0,6,same,static,False,83.33333333333334,5.791666666666667,200,254.454673168,1.27227336584,trial_84
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,59,128.32101690199988,2.1749324898644047,trial_19
100,0.1,1.0,6,same,static,True,100.0,6.95,166,374.19936607900013,2.2542130486686753,trial_59
100,0.1,1.0,6,same,static,True,100.0,6.949999608669863,63,108.69633267100016,1.7253386138253994,trial_17
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,177,477.44108348400005,2.697407251322034,trial_40
100,0.1,1.0,6,same,static,True,100.0,6.906166270398233,69,152.33349915500003,2.207731871811595,trial_66
100,0.1,1.0,6,same,static,True,100.0,6.949341694143196,102,180.24403104199996,1.7670983435490193,trial_11
100,0.1,1.0,6,same,static,True,100.0,6.95,59,116.16565323200007,1.9689093768135604,trial_70
100,0.1,1.0,6,same,static,True,100.0,6.950000000000002,69,171.152614417,2.4804726727101447,trial_57
100,0.1,1.0,6,same,static,True,100.0,6.892384285946814,50,105.06210121100003,2.1012420242200007,trial_5
100,0.1,1.0,6,same,static,True,100.0,6.866695491526377,130,235.22109138199994,1.8093930106307687,trial_71
100,0.1,1.0,6,same,static,False,91.66666666666666,6.370833333333334,200,389.77490154099996,1.9488745077049998,trial_28
100,0.1,1.0,6,same,static,True,100.0,6.949280275491563,118,207.15104752700017,1.7555173519237304,trial_94
100,0.1,1.0,6,same,static,True,100.0,6.657591818775274,136,305.95477332899986,2.2496674509485284,trial_49
100,0.1,1.0,6,same,static,False,91.66666666666666,6.370833333333334,200,380.10071753700004,1.9005035876850003,trial_38
100,0.1,1.0,6,same,static,True,100.0,6.9486461488134905,109,212.1000902249998,1.9458723873853192,trial_62
100,0.1,1.0,6,same,static,True,100.0,6.905596949710238,43,108.79277579199993,2.530064553302324,trial_96
100,0.1,1.0,6,same,static,False,99.14682789658764,6.445634945632544,200,658.118421288,3.29059210644,trial_86
100,0.1,1.0,6,same,static,True,100.0,6.9499658113876865,144,402.6465877379999,2.7961568592916657,trial_64
100,0.1,1.0,6,same,static,True,100.0,6.949642437683494,86,201.52701727800013,2.343337410209304,trial_88
100,0.1,1.0,6,same,static,True,100.0,6.949777983574922,185,367.44093946499993,1.986167240351351,trial_91
100,0.1,1.0,6,same,static,True,100.0,6.950000000000001,126,287.39007884800003,2.280873641650794,trial_47
100,0.1,1.0,6,same,static,True,100.0,6.935724005427664,54,106.6814891680001,1.9755831327407425,trial_87
100,0.1,1.0,6,same,static,False,91.66666666666666,6.370833333333334,200,505.46833932699997,2.5273416966349997,trial_93
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,115,206.19028002999994,1.792958956782608,trial_89
100,0.1,1.0,6,same,static,True,100.0,6.949559488738373,89,159.04904317599994,1.7870679008539319,trial_65
100,0.1,1.0,6,same,static,True,100.0,6.939960940533718,117,253.5917339529999,2.1674507175470077,trial_90
100,0.1,1.0,6,same,static,False,91.66666666666666,6.370833333333334,200,518.3576275839998,2.591788137919999,trial_98
100,0.1,1.0,6,same,static,True,100.0,6.949376961784633,124,217.60556484300014,1.7548835874435496,trial_99
100,0.1,1.0,6,same,static,True,100.0,6.9408840214982135,77,142.02651867899976,1.8445002425844126,trial_26
100,0.1,1.0,6,same,static,True,100.0,6.949989709956959,110,202.3284388579998,1.8393494441636344,trial_30
100,0.1,1.0,6,same,static,True,100.0,6.829381267807097,144,306.40485475800006,2.1278114913750006,trial_58
100,0.1,1.0,6,same,static,True,100.0,6.949965122122119,152,347.67673434100016,2.2873469364539485,trial_32
100,0.1,1.0,6,same,static,False,91.66666666666666,6.3708333333333345,200,535.8472264640002,2.679236132320001,trial_69
100,0.1,1.0,6,random_same,static,True,100.0,6.948858175782149,48,128.04403627900024,2.6675840891458384,trial_60
100,0.1,1.0,6,same,static,True,100.0,6.950000000000003,89,165.65313522899987,1.8612711823483132,trial_15
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999998,56,129.0889935549999,2.3051605991964266,trial_16
100,0.1,1.0,6,random_same,static,True,100.0,6.950000000000001,46,95.15892938699972,2.0686723779782548,trial_43
100,0.1,1.0,6,random_same,static,True,100.0,6.948679288120941,61,152.85871674799978,2.5058806024262257,trial_51
100,0.1,1.0,6,same,static,True,100.0,6.949999999999998,105,199.6325389289998,1.9012622755142838,trial_61
100,0.1,1.0,6,random_same,static,True,100.0,6.94998280108465,96,174.9723846259999,1.8226290065208322,trial_46
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999998,88,144.61589142900016,1.6433624026022746,trial_81
100,0.1,1.0,6,random_same,static,True,100.0,6.947875777687688,56,149.71566411599997,2.673494002071428,trial_78
100,0.1,1.0,6,random_same,static,True,100.0,6.95,88,164.86308686199982,1.8734441688863617,trial_25
100,0.1,1.0,6,same,static,True,100.0,6.949999999999999,105,239.77205838999998,2.283543413238095,trial_82
100,0.1,1.0,6,random_same,static,True,100.0,6.95,99,188.3936023780002,1.9029656805858606,trial_0
100,0.1,1.0,6,random_same,static,True,100.0,6.95,83,203.19283073199995,2.448106394361445,trial_4
100,0.1,1.0,6,random_same,static,True,100.0,6.943346176295023,66,135.74974565699995,2.0568143281363627,trial_50
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999999,65,135.29046530000005,2.0813917738461547,trial_55
100,0.1,1.0,6,random_same,static,True,100.0,6.949236040796733,59,147.95077900499973,2.5076403221186396,trial_14
100,0.1,1.0,6,random_same,static,False,66.66666666666667,4.631989921775314,200,255.4860723710001,1.2774303618550005,trial_6
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999999,45,108.90698737100001,2.4201552749111115,trial_40
100,0.1,1.0,6,random_same,static,True,100.0,6.9499999999999975,83,183.49450216100013,2.2107771344698812,trial_79
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999998,54,140.670217373,2.6050040254259264,trial_9
100,0.1,1.0,6,same,static,False,83.33333333333334,5.784184473516953,200,647.6547825569999,3.238273912784999,trial_27
100,0.1,1.0,6,random_same,static,False,75.0,5.212499206234506,200,314.67105826500006,1.5733552913250002,trial_41
100,0.1,1.0,6,random_same,static,True,100.0,6.950000000000001,77,137.6786331469998,1.7880341967142832,trial_7
100,0.1,1.0,6,random_same,static,True,100.0,6.950000000000002,96,177.26839995,1.8465458328125,trial_2
100,0.1,1.0,6,random_same,static,False,91.66666666666666,6.357911199483403,200,322.92343598299976,1.6146171799149989,trial_74
100,0.1,1.0,6,random_same,static,True,100.0,6.95,84,151.69287282200003,1.8058675335952383,trial_42
100,0.1,1.0,6,random_same,static,True,100.0,6.95,88,188.51821638399997,2.1422524589090908,trial_95
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999998,74,133.37131317500007,1.8023150429054062,trial_23
100,0.1,1.0,6,same,static,False,75.0,5.1797204084208275,200,736.7603432449998,3.683801716224999,trial_73
100,0.1,1.0,6,random_same,static,True,100.0,6.830393825334336,103,237.4792527210002,2.3056238128252446,trial_35
100,0.1,1.0,6,random_same,static,False,91.66666666666666,6.344143276036882,200,380.72454824600027,1.9036227412300013,trial_45
100,0.1,1.0,6,random_same,static,True,100.0,6.950000000000001,60,153.7110484259997,2.561850807099995,trial_72
100,0.1,1.0,6,same,static,False,98.87053293246458,6.442871995991313,200,537.5262028060001,2.687631014030001,trial_21
100,0.1,1.0,6,random_same,static,True,100.0,6.949426094383524,139,285.36935906300005,2.0530169716762594,trial_1
100,0.1,1.0,6,random_same,static,True,100.0,6.949943564823148,113,220.0638831209999,1.947467992221238,trial_92
100,0.1,1.0,6,random_same,static,False,91.66666666666666,6.3692477692865435,200,396.0636216170001,1.9803181080850003,trial_24
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999999,45,90.59273699999994,2.013171933333332,trial_39
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999998,67,145.47549106799988,2.1712759860895505,trial_13
100,0.1,1.0,6,random_same,static,True,100.0,6.95,55,131.40183094999975,2.3891241990909045,trial_53
100,0.1,1.0,6,random_same,static,True,100.0,6.949728845215036,62,134.20681135799987,2.164625989645159,trial_98
100,0.1,1.0,6,random_same,static,False,81.21736228130581,4.768556786702826,200,348.89283359399997,1.74446416797,trial_54
100,0.1,1.0,6,random_same,static,True,100.0,6.936696325896991,116,212.7319905710001,1.833896470439656,trial_63
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999999,53,127.10905666300005,2.398284087981133,trial_10
100,0.1,1.0,6,random_same,static,True,100.0,6.864246762048164,68,139.4156513920002,2.050230167529415,trial_97
100,0.1,1.0,6,random_same,static,False,83.33333333333334,5.791666666666666,200,417.9842238990002,2.089921119495001,trial_52
100,0.1,1.0,6,random_same,static,True,100.0,6.941098316810053,44,102.10293134599988,2.3205211669545425,trial_38
100,0.1,1.0,6,random_same,static,True,100.0,6.9456349379810565,63,135.85674419499992,2.156456257063491,trial_64
100,0.1,1.0,6,random_same,static,True,100.0,6.95,127,214.65658727400023,1.690209348614175,trial_44
100,0.1,1.0,6,random_same,static,False,90.60713459657104,5.850911577501749,200,508.91138451000006,2.5445569225500004,trial_48
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999998,84,167.121739874,1.989544522309524,trial_28
100,0.1,1.0,6,random_same,static,False,83.33333333333334,5.791666666666666,200,272.13392096000007,1.3606696048000004,trial_20
100,0.1,1.0,6,random_same,static,False,73.13406857099565,4.603672968969447,200,499.8666590070002,2.499333295035001,trial_86
100,0.1,1.0,6,random_same,static,True,100.0,6.9499999999999975,109,205.94154617499998,1.8893719832568805,trial_69
100,0.1,1.0,6,random_same,static,True,100.0,6.925264386143935,120,223.60016851199998,1.8633347375999998,trial_76
100,0.1,1.0,6,random_same,static,True,100.0,6.94999815622087,59,124.43798378599968,2.1091183692542317,trial_68
100,0.1,1.0,6,random_same,static,False,83.33333333333334,5.787560213272589,200,553.0420243899998,2.765210121949999,trial_3
100,0.1,1.0,6,random_same,static,True,100.0,6.95,118,218.92252624499997,1.8552756461440676,trial_67
100,0.1,1.0,6,random_same,static,True,100.0,6.950000000000002,125,276.783183003,2.214265464024,trial_59
100,0.1,1.0,6,random_same,static,True,100.0,6.949999999999998,76,161.99885268799972,2.131563851157891,trial_83
100,0.1,1.0,6,random_same,static,True,100.0,6.935550734236961,133,260.21138712799984,1.9564765949473673,trial_77
